评论者id,简介,学校id,类型,最高学历,关注数,粉丝数,贴子数,回复数,评论数,学习时长
1430552934,好好学习，天天向上！,,3,0,1,0,0,6,0,1313
1447757315,学习。,,1,7,0,0,0,0,0,775
1403894315,,,1,5,0,0,0,0,0,2021
1909284,,,1,0,1,0,0,0,0,10307
1442516165,,,1,5,0,0,0,1,0,1568
1411228999,,,1,5,1,0,0,14,0,1591
1437388176,,,1,5,1,0,0,4,0,226
1145891207,,,2,5,0,0,0,0,0,932
1023576060,,,2,,15,2,0,0,0,13360
1408974474,带看V chajubian365,,,,0,0,19,0,0,0
1408485363,,,2,,0,0,0,0,0,2634
1404476944,,,2,,0,0,0,1,0,1531
1014520415,"2020年6月份获奖学金。
书山流连，学海徜徉。
心理学爱好者。
关注哲学，文学，写作，教育，成长，
金融、信息技术，银行，法律、风险、内控。
探索女性、情感，家庭，幸福，健康、中医知识。",,2,0,31,7,0,13,4,71006
1146976984,,,1,5,0,0,1,29,0,4048
6855398,,,1,,0,0,1,2,0,3383
1523608784,“当你不能够再拥有，你唯一能做的，就是令自己不要忘记。”,,1,3,0,0,0,0,0,211
1473687199,,,1,,0,0,0,0,0,2177
1479609313,,,1,5,0,0,1,0,0,1364
1494925653,,,1,,0,0,0,0,0,445
1517729809,张友芳，男，汉族，生于1967年1月，中共党员，大专学历。1985年3月1日参加工作，高级教师专技七级岗位，现就职于云南宣威务德太阳完小，任班主任、大队辅导员。,,2,0,0,0,0,14,2,3140
1515087531,,,2,0,0,0,1,4,0,2784
1467572295,<p>Hello!</p>,,,,1,0,0,1,0,706
1486308760,,,1,5,1,0,0,0,0,4221
1445065788,,,1,0,3,0,0,0,0,3125
1390357354,云淡风轻，放下自我。,,2,0,3,0,1,68,0,6722
1487364825,江苏省盐城市大丰区新丰中学教师。毕业于扬州师范学院历史系。,,2,,1,0,0,0,0,757
1144354619,我叫秦国华，是一名中学英语老师，1999年毕业一直在河南省鹤壁市浚县屯子第一初级中学任教。,,2,0,0,1,13,31,0,4220
1447523503,,,1,0,1,0,0,0,0,2156
1135304627,,,2,0,0,0,1,18,0,1296
1486343085,,,3,0,1,0,4,3,0,2803
1455038808,,,2,0,0,0,0,48,0,2959
1482815301,,,2,0,0,0,0,5,0,1
1146979446,,,1,0,0,0,0,2,0,6180
1419060857,,,1,5,0,0,0,0,0,203
1025409254,,,3,0,2,0,3,6,0,2431
1444736012,,,1,5,0,0,1,5,0,1851
1443030872,,,1,3,1,0,0,33,0,2529
1423771397,,,1,5,0,0,1,0,0,1618
1446469366,,,1,5,0,0,2,101,0,9309
1459271138,,,2,0,0,0,4,86,0,12243
1442010269,,,1,5,0,0,0,0,0,1697
1443410366,,,2,,0,0,0,143,4,5883
1444889985,,,2,0,0,0,0,8,0,2299
1389185336,,,1,5,0,0,0,1,0,862
1435180530,,,2,0,1,0,3,2,0,2175
1408529655,,,1,6,0,0,0,2,0,7497
1416031470,,,1,0,0,0,3,40,0,17209
1420700945,,,2,0,0,0,1,1,0,248
1436584021,,,1,6,0,0,0,0,0,234
1398843569,缺点就是太帅了，帅的掉渣,,3,4,2,0,0,5,0,5513
1402636280,,,1,5,0,0,0,8,0,2712
1438019275,教师,,2,,0,0,0,24,0,1305
1420423479,,,,,0,0,0,1,0,67
1399209029,,,1,5,0,0,0,21,0,10110
1143137178,是故学然后知不足,,2,0,2,3,8,54,0,16482
1146054512,把最好的东西都给世界！,,2,0,18,2,3,28,2,6575
1436779038,,,2,,0,0,0,2,0,457
1435988816,小学教师,,2,,0,0,0,4,1,7018
1384238698,,,2,0,0,0,1,769,0,60850
1403585057,专业技术人员,,2,0,1,0,3,13,0,1681
1407730525,,,1,5,0,0,2,76,0,4479
1430272171,,,1,0,0,0,0,12,0,9123
10606959,,,2,,3,0,3,14,0,1514
1385365098,,,1,4,0,0,0,569,0,4417
1151834071,,,1,5,1,0,0,0,0,1698
1420608206,时间过得真快。,,1,5,1,0,0,0,0,6394
1413422290,,,2,,0,0,2,61,0,2001
1412826829,,,2,,0,1,1,33,0,1700
1429189977,劳动光荣,,2,5,2,0,0,6,0,6240
1425463336,,,2,,2,1,7,54,1,4628
1404510555,,,1,0,58,4,19,97,5,16378
1432756704,,,1,5,0,0,0,0,0,1016
1398885118,,,1,5,0,0,1,38,0,2235
1401462580,,,1,,0,0,0,3,0,4347
1412611796,,,2,,2,1,1,77,2,1247
1412634765,,,1,0,0,0,0,15,0,3554
1423624245,,,2,0,0,0,0,32,0,5412
1422214233,,,2,0,1,0,0,86,0,2065
1429936252,,,2,5,0,0,10,128,2,4909
1404690781,,,1,5,2,0,0,21,0,3232
1412488363,中宁县第八小学担任语文教学工作,,2,,0,1,2,24,14,1656
1397122620,,,1,3,0,0,0,2,0,2172
1031233686,,,2,,3,0,0,0,0,3004
1411348332,爱好心理学，始终做生活的学生。,,2,,0,0,2,1,2,3288
1401459829,,,1,5,4,0,0,6,0,2741
1395775590,,,1,5,1,0,0,10,0,4130
1412361112,好好学习 ，天天向上！,,,,0,0,0,0,0,160
1409966777,,,2,0,5,0,2,24,0,9478
1397627935,,,1,5,0,0,2,5,0,2747
1411001901,,,1,0,1,1,1,0,0,118
1402136583,,,1,,2,0,0,0,0,22916
1404804590,,,2,,0,0,0,0,0,216
1406541390,,,,,0,0,1,7,0,1172
1406139362,,,2,0,0,0,0,54,0,982
1399112346,,,1,5,0,1,2,22,0,2467
1029219277,,,1,5,2,0,1,12,0,3092
1404553768,,,2,,1,0,4,100,8,9393
1404731019,,,1,0,0,0,2,9,0,853
1404661448,1987毕业于聊城师范学院你，现在清泉中学任教,,2,,0,0,14,76,4,3347
1397650097,<p>桃李不言下自成蹊！</p>,1444341161,,,0,0,0,4,0,2343
1404485190,,,1,0,0,0,1,31,1,966
1404529447,,,1,,0,0,1,0,0,41
1030246196,,,2,,0,0,1,2,0,1964
1388650350,好好学习，天天向上！,,1,0,0,0,15,39,10,1639
1390704104,热爱学习，热爱生活,,2,2,0,0,2,0,0,791
1148722625,喜欢音乐，爱好散步。,,1,5,0,0,1,35,0,2774
1390772815,,,1,5,0,0,2,8,0,2096
1392037526,喜欢音乐，没有系统地学习过乐理知识，想借慕课这个平台充电。,,2,,0,0,0,6,0,616
1392145439,,,,,0,0,0,0,0,10
1389673488,,,1,0,0,0,0,22,0,1686
1140302841,,,1,5,0,0,0,6,0,1440
1388979081,,,1,5,0,0,0,1,0,817
1146859340,,,1,5,1,0,0,22,0,1124
1391025297,,,1,5,0,0,0,0,0,2900
1146847281,,,1,5,0,0,0,0,0,1411
1146849105,,,1,5,0,0,0,10,0,906
1149384568,,,1,5,0,0,0,0,0,811
1030934479,,,1,5,3,0,5,154,0,4848
1146845601,,,1,5,0,0,0,0,0,1067
1387159511,,,2,,0,0,1,34,0,1360
1384930878,,,1,4,0,0,2,2,0,1194
1389844341,,,1,4,0,0,0,0,0,578
1391694640,,,1,5,3,1,6,13,0,2439
1018948604,,,1,5,0,0,0,0,0,1700
1146855280,非诚勿扰,,1,,0,0,0,0,0,1491
1146850434,,,1,5,0,0,0,15,0,3934
1390971507,,,2,,1,0,0,3,0,2592
1030901403,,,1,5,0,0,0,0,0,9511
9393815,,,1,5,0,0,0,0,0,3721
1136798701,,,1,5,0,0,0,21,0,1642
1387017733,,,1,5,0,0,0,0,0,883
1029596678,,,2,,0,1,8,46,1,2491
1140419409,,,3,,0,0,0,4,0,4716
1151405376,,,2,,0,0,0,0,0,4832
1146866951,,,1,5,0,0,1,27,0,530
1146852275,,,1,5,2,0,0,0,0,1774
1151344402,,,1,5,0,0,0,0,0,8175
1387199495,退休,,3,0,0,0,2,248,1,25694
1147661100,,,1,,0,0,0,0,0,249
1383471030,,,1,6,1,0,0,0,0,1634
1030162170,,,1,5,2,0,0,1,0,2757
1034102069,,,3,,0,0,0,0,0,9327
1024605778,我1990年毕业于聊城师范学院，在河东小学工作，任教数学。,,2,,0,0,22,175,3,3491
1034698704,,,2,,0,0,1,77,0,2393
1385866451,,,2,,0,0,0,0,0,467
1385512868,,,2,,0,0,1,5,0,1281
1385908388,,,,,0,0,0,0,0,1057
1145866197,,,1,5,0,0,0,1,0,1930
1385314615,,,2,,0,0,0,0,0,409
1383874748,,,1,5,0,0,0,0,0,532
1384970272,,,1,,0,0,0,0,0,1216
6887045,,,2,,0,0,0,0,0,7525
5193669,,,2,0,1,0,0,3,0,1809
1135625077,,,2,0,0,0,0,0,0,907
1383471228,,,2,0,0,0,0,1,0,3217
1385731933,,,1,6,0,0,0,7,0,1055
1385349797,遇一人白首，择一城终老。,,1,5,0,0,0,31,1,14995
1025729735,,,1,0,0,0,0,0,0,4536
1385308384,我的地盘我做主,,1,5,0,0,0,0,0,1159
1150239738,,,1,0,1,0,0,0,0,8195
1384390157,,,1,5,0,0,0,0,0,2097
1145642592,,,1,,0,0,0,0,0,1605
1021842073,,,2,0,6,1,9,111,0,9716
1385290542,,,1,,0,0,0,0,0,392
1149541606,,,1,5,1,0,1,1,1,20450
1385916876,,,,,0,0,0,0,0,84
1142916298,,,1,5,0,0,0,0,0,7582
2034270,热爱生活，共同成长。,,1,5,1,0,3,103,8,3294
1385678460,,,,,0,0,0,0,0,285
10703684,,,1,0,0,0,1,0,0,5012
1385254560,,,1,0,2,0,0,0,0,1100
1146528326,,,1,5,0,0,0,0,0,3907
1019683936,,,1,5,0,0,0,8,0,3429
1384190096,偏远山区的求学仔,,1,,0,0,1,15,0,952
1383326283,,,2,,0,0,0,0,0,711
1384727447,,,1,,0,0,1,7,0,1974
1384578776,不要回头,,1,5,1,1,0,0,0,3208
1384532903,,,,,0,0,0,0,0,163
1383561997,,,,,0,0,0,0,0,257
1139636391,,,1,0,0,0,0,0,0,14147
1139822474,,,2,,0,0,0,0,0,5281
1383391283,,,1,5,0,0,0,0,0,894
1141878526,,,2,0,0,0,0,1,0,13566
1026592599,知识的分子,,2,,3,0,1,7,1,3299
1148618185,我是山东聊城第八中学体育教师范怀银,,2,,2,0,33,79,0,2415
1145867665,,,1,5,0,0,0,0,0,4612
1146101110,,,2,0,0,0,2,17,0,3208
1024882986,,,2,,0,0,1,31,8,4129
1022708777,,,1,4,0,0,0,0,0,1124
1030170721,,,1,5,0,0,2,3,0,3680
1141635790,,,1,5,0,0,0,0,0,307
1024617505,,,1,5,1,0,0,0,0,821
1025652880,,,1,5,1,0,0,20,0,2278
1139695182,硕士学历，就职于湖北科技学院临床医学院,,2,,0,0,7,4,0,10984
1020949394,,,1,4,0,0,1,10,0,1663
1135869058,,,3,,0,0,0,0,0,2302
1034096945,,,1,0,0,0,7,52,0,6313
1022439864,,,1,0,0,0,0,11,0,732
1030055254,,,1,4,1,1,1,5,0,4897
1030333000,,,1,,0,0,0,0,0,777
1134996319,,,1,0,0,0,0,25,1,5314
1024759743,,,1,5,0,0,0,68,0,2163
1029131279,,,3,,0,0,0,1,0,2492
1031615363,,,1,5,0,0,1,4,0,3078
1025527630,,,1,6,0,0,0,0,0,2624
1016414296,从菜鸟梦想着成为大师的路上,,1,6,1,0,0,2,1,8582
1521167942,,,2,,0,0,0,0,0,455
1525381651,,,1,3,0,0,0,23,0,500
1449043119,,,2,0,0,0,0,0,0,2704
1525433573,,,1,,0,0,0,0,0,380
1432524631,,,1,5,0,0,0,0,0,33
1525078675,,,2,0,0,0,0,0,0,686
1431788743,,,1,,0,0,0,1,0,941
1472725619,爱学习!!!,,2,0,0,0,0,82,0,3100
1447709747,,,3,4,0,0,0,0,0,544
1510780433,,,1,4,0,0,0,30,0,12253
1398606715,,,1,3,0,0,1,25,0,7276
1384186864,,,1,5,1,0,0,4,0,3437
1493696358,,,2,0,1,0,0,43,0,3117
1516352799,,,1,2,0,0,0,0,0,389
1436098742,,,2,,0,0,0,0,0,529
1385013781,,,2,4,0,0,0,13,0,3774
1525445567,,,2,0,0,0,0,0,0,336
1147859664,,,1,3,0,0,0,0,0,2008
1469620480,,,2,,0,0,0,3,0,794
1397991622,,,1,5,0,0,0,0,0,650
1407299975,,,1,,0,0,1,131,0,40547
1465359848,,,1,5,0,0,0,0,0,8824
1438465613,,,2,0,0,0,6,19,0,4519
1438746098,,,1,4,0,0,0,0,0,1558
1387957564,,,1,0,1,0,0,0,0,1888
1414973316,,,2,,0,0,0,0,0,696
1142623933,,,2,5,0,0,1,0,0,5562
1142435385,,,2,4,0,0,0,12,0,5333
1474335449,,,1,4,0,0,0,1,0,452
1503394839,,,1,0,0,0,0,0,0,488
1469280241,,,2,0,0,0,0,0,0,5223
1032693191,,,1,4,3,0,1,20,0,3613
1144894517,,,2,0,0,0,0,0,0,58984
1516127219,,,2,,0,0,0,0,0,1224
1403769230,,,1,,0,0,0,13,0,744
1438885622,,,1,4,0,0,0,44,0,3457
1021521516,<p>吴雅琴，教授，研究生导师，《C语言程序设计》课程负责人。</p><p>长期从事计算机与通信领域教学与科研工作，曾在澳大利亚科廷大学访学。主要研究领域：（1）人工智能；（2）物联网技术；（3）定位技术（4）机器学习；（5）神经网络等。</p><p>主持和参与国家自然科学基金项目、国家重点研发计划项目课题、江苏省自然科学基金项目、企事业单位委托的横向科研项目等；获省部级科技奖一等奖、二等奖多项；获全国煤炭教育优秀成果奖多项；获校级优秀教学成果奖、校级优秀教学质量奖多项；获国家发明专利4项、计算机软件著作权多项；发表论文30余篇，其中被SCI、EI收录10余篇；主编和参编教材7部。曾被评为校级优秀青年骨干教师、校级“十佳青年教职工”。主讲的研究生和本科生课程有《物联网技术》、《计算机网络》、《C语言程序设计》、《计算机软件技术基础》、《数字系统设计》、《人工神经网络原理及应用》等。</p><p><br/></p>,1001569001,,,0,44,0,0,0,1973
1141290174,,,2,,0,0,0,0,0,273
1392504300,,,2,0,0,0,2,198,6,5074
1392525406,,,1,0,0,0,2,147,13,3931
1481793543,,,1,4,0,0,0,12,0,3166
1522122113,,,1,0,0,0,0,0,0,1360
1421910660,,,2,,0,0,0,9,0,1387
1435477631,,,2,0,0,0,4,8,1,5760
1503175535,因为热爱所以拼搏,,1,4,0,0,0,2,0,708
1438712665,,,2,0,0,0,0,0,0,611
1486829801,,,2,0,0,0,0,0,0,1849
1034800574,,,2,,0,0,0,0,0,782
1490514747,,,3,,0,1,5,80,22,3281
1149376644,,,1,,0,0,0,0,0,163
1485645679,,,1,4,0,0,0,19,0,1318
5221673,,,2,0,1,0,1,81,1,3537
1147327077,,,1,,0,0,0,0,0,4587
1448464487,,,1,0,0,0,0,0,0,338
1503854521,,,2,0,0,0,0,0,0,503
1399492495,,,1,3,3,0,1,120,0,1971
1498771586,,,1,5,0,0,0,43,0,2043
1148671666,,,2,4,0,0,0,2,0,5233
1408720290,,,2,0,1,0,0,0,0,991
1146927547,,,2,0,0,0,0,23,0,4486
1411045944,,,1,0,1,0,0,0,0,5276
1421336664,,,1,0,0,0,5,174,40,4174
1142123026,,,2,0,1,1,8,69,9,4625
1472472008,,,1,0,0,0,0,0,0,1996
1524980101,,,1,4,0,0,0,0,0,451
9073439,,,2,0,1,0,0,20,0,4580
1455226051,,,2,0,0,0,0,1,0,5359
1390169331,无,,1,5,0,0,0,1,0,291
1139413315,,,2,0,0,0,0,3,0,4488
1435590984,,,3,0,0,0,0,46,0,7821
1524564795,赵固中心校郭远瑶,,2,,0,0,0,9,0,1288
1424055768,,,1,,1,0,0,12,0,1133
1515547800,,,3,0,0,0,0,0,0,2849
1520722356,金波淡，玉绳低转…蔷薇未眠。,,2,0,2,0,0,34,0,7574
1477724899,,,1,5,0,0,0,0,0,6965
1142122165,,,2,,0,0,0,0,0,604
1014948546,,,2,0,0,0,0,0,0,793
1029602109,,,1,0,0,0,2,0,0,8776
1151192672,,,2,,0,0,0,0,0,6536
1521177033,,,2,,0,0,0,28,0,1683
1034792370,,,1,0,0,0,0,0,0,736
1420715373,,,2,0,0,0,0,70,2,4163
1145830366,高等学校教师,,3,0,0,0,1,32,0,4186
1513379985,,,3,0,0,0,0,4,0,1997
1139253340,,,2,0,0,0,0,81,0,2642
1444501311,,,1,0,0,0,4,20,0,3168
1519761607,,,2,0,0,0,0,0,0,2334
1406887803,欠了自己一个未来 我会努力补上！,,2,0,0,0,0,2,0,30789
1431762944,,,2,,0,0,0,17,0,1634
1396948089,,,2,0,0,0,0,0,0,2496
1489902712,,,,,0,0,0,0,0,713
1475338541,久伴不弃ꦿ,,1,4,0,0,0,1,0,2582
1404719509,,,2,,0,0,0,0,0,684
1515589275,云南省宣威市务德镇红艾村完全小学教师,,2,,0,0,0,0,0,1651
1025106852,外行转入，多多关照,,2,0,0,0,0,0,0,3102
1383722716,,,2,0,0,0,0,0,0,3064
1388083475,,,2,0,0,0,0,0,0,861
1435095838,本科学历，副主任医师。1992年毕业于川北医学院医学系临床医学专业。长期从事内科医疗工作。对数学、计算机、文学感兴趣。,,2,0,0,0,0,9,0,4243
1424943469,,,2,0,0,0,3,5,0,2555
1510277195,,,1,,1,0,0,0,0,1516
1420829367,辉县市孟庄镇第一小学教师,,2,,0,0,2,15,1,2534
1524497811,,,1,3,0,0,0,0,0,16
1443294435,,,2,0,0,0,0,0,0,3579
1500436123,,,2,6,0,0,0,1,0,1796
1141763027,辉县市南寨镇小学教师,,2,,0,0,5,257,1,4443
1138673023,不做无趣的事,,1,5,0,0,0,0,0,940
1516087331,"努力的活在当下，
当下就是此时此刻！",,2,0,1,0,0,0,0,2676
1512207548,,,2,7,0,0,0,30,0,523
1470910965,,,1,,0,0,0,66,1,3990
1485642285,,,1,3,0,0,0,73,0,831
1427477242,,,1,0,0,0,0,1,0,5723
1524130591,,,2,,0,0,2,0,0,2838
1495416521,,,2,0,0,0,0,0,0,4067
1472906899,,,1,0,0,0,0,0,0,3290
1484821823,,,1,,0,0,0,55,0,122
1390173399,,,2,0,0,0,0,46,0,12576
2501512,,,2,0,0,0,13,230,7,8227
4594326,,,1,,0,0,0,0,0,747
1396950932,,,1,,0,0,0,0,0,0
1410174072,,,1,3,1,0,0,0,0,1441
1149973954,,,2,,2,0,6,159,1,18582
1390111453,,,3,0,0,0,0,95,0,1960
1448247182,来自西藏,,3,0,0,0,10,68,0,6555
1035472962,,,2,0,0,0,0,0,0,7127
1454073308,兴趣爱好广泛，热心好学。,,1,0,0,0,0,4,0,2468
1508534173,,,2,,0,0,0,2,0,378
1439698611,活到老学到老,,1,,2,0,0,1,0,1022
1509866824,每个不曾起舞的日子，都是对生命的辜负！,,2,0,0,0,7,85,0,4098
1021198808,,,1,0,0,0,0,16,0,1038
1524149429,,,1,,0,0,0,19,0,90
1385443218,,,2,0,0,0,0,92,1,11060
1420807416,,,1,,0,0,0,7,0,978
1434007958,,,2,0,0,0,0,55,0,49042
1432899750,,,1,5,0,0,0,0,0,874
1398487163,,,1,4,0,0,0,0,0,958
1516961144,,,2,,0,0,0,0,0,832
1141897788,,,2,,0,0,1,248,5,7135
1524103353,,,2,,0,0,0,0,0,474
1516087136,,,1,,0,0,0,0,0,5962
1452311436,不断学习，不断进步，学以致用。,,2,0,0,0,0,0,0,490
1523252033,,,1,,0,0,0,0,0,10
1448875632,,,2,0,0,0,0,1,0,1896
1517199582,,,2,0,1,0,3,0,0,1570
1524039097,,,1,,0,0,0,1,0,1162
1469984395,学海无涯，渡人渡己。,,3,,0,0,0,0,0,1429
1441452025,,,2,0,1,0,0,9,0,3007
1143091429,,,2,5,0,0,0,0,0,638
1415010703,,,,,0,0,0,0,0,57
1524033529,,,2,5,0,0,0,6,0,1163
1141637061,局外人，经历过，高位或多技或多财者才拥有看破红尘的境界。,,2,0,9,1,1,240,11,8313
1523750817,,,1,,0,0,0,0,0,1141
1520156711,中小学老师,,2,,0,0,0,0,0,348
1412602089,,,1,5,2,1,0,1,0,4917
1396060920,,,1,6,0,0,0,17,0,1287
11864296,,,2,0,0,0,0,17,0,1384
1520695892,在职农村小学教师,,2,,0,0,0,0,0,401
1516250744,,,2,0,0,0,0,0,0,763
1429622569,,,2,0,0,0,0,0,0,1165
1490238611,,,1,4,0,0,0,0,0,770
1518142903,,,1,,0,0,1,3,0,1397
1395833958,(ง •̀ v •́)ง,,1,5,1,0,0,0,0,5983
1522219630,,,1,5,0,0,0,30,0,1522
1522777695,,,2,0,0,0,0,8,0,918
1390467849,,,1,5,0,0,0,0,0,826
1523463089,,,1,,0,0,0,0,0,396
1523736005,,,1,,0,0,0,0,0,330
1387036965,,,1,,0,0,0,0,0,736
1141705121,,,2,,0,1,18,169,30,3183
1141703198,,,2,0,0,1,12,164,37,4466
1415391729,,,1,4,0,0,0,0,0,403
1435980268,,,2,0,0,0,2,44,0,4164
1523421781,,,1,0,0,0,0,0,0,63
1512957756,,,1,,0,0,0,0,0,28
1516394228,,,2,0,0,0,0,0,0,422
1435661544,,,2,,0,0,0,121,0,4619
1512963978,,,1,0,0,0,0,0,0,263
1430228518,,,2,0,0,0,0,0,0,1728
1495242168,,,1,0,0,0,0,0,0,1594
1446350134,,,1,0,1,0,0,0,0,3473
1523058279,,,2,,0,0,0,0,0,710
1448738972,,,2,0,0,0,0,0,0,1142
1444164445,,,1,3,2,0,0,0,0,8420
1523418057,,,1,,0,0,0,0,0,187
1142861247,zlovey1314,,2,5,0,0,0,123,1,4302
6872352,活到老，学到老,,2,0,0,0,5,16,0,5215
1421508902,,,2,0,2,0,0,337,24,7404
1465026068,,,1,4,0,0,0,0,0,1881
1390541615,,,1,,1,0,0,0,0,468
1463048582,需要钱不是朋友,,1,4,0,0,0,0,0,3827
1520769533,,,1,,0,0,0,0,0,272
1441835470,,,2,0,0,0,4,61,2,4650
1142700081,,,1,5,0,1,0,18,0,1389
1141651955,,,2,0,0,0,0,39,0,1121
1424387689,,,2,,0,0,0,0,0,1111
1145621445,,,2,0,0,0,0,0,0,1574
1512843782,,,1,7,0,0,0,7,0,613
1523467270,,,2,,0,0,0,0,0,403
1389667931,,,2,0,0,0,0,0,0,583
1397998828,从小打乒乓球，至今未入门，因此想从理论上着手学习以期乒乓球水平有所提升,,3,0,0,0,0,0,0,1568
1024742422,<p>数学与统计学院</p>,1443979161,,,0,34,9,105,11,14062
1403213476,,,1,,0,0,0,0,0,1438
1420715168,,,1,,0,0,0,8,0,1219
1521419534,,,1,5,1,0,0,2,0,2141
1031500997,,,2,0,1,0,0,0,0,9598
1023594133,,,1,,0,0,0,0,0,0
1441748478,,,2,0,0,0,4,217,0,6776
1523428877,,,1,,0,0,0,0,0,207
1144464392,,,2,0,0,0,0,0,0,3297
1448146027,"祛除贪念，学会禁欲；
透过繁芜，回归简单；
直面羞耻，治愈伤害；
破除执念，敬畏平凡。",,2,0,0,0,25,23,0,6738
1401443442,,,1,,0,0,0,0,0,779
5891486,,,1,,0,0,0,2,0,736
1516438484,我是一名从事小学教育的教师，我在山区教书，山里的孩子们虽然家庭贫穷，生活不富裕，但他们拥有一颗热爱学习的心，他们希望通过努力学习，改变自己，走出大山，创造幸福。,,2,5,0,0,0,37,0,1340
1487587622,,,1,6,0,0,0,20,0,1355
1449209901,日出，帕拉贝伦,,2,0,1,0,0,0,0,2319
1496400349,,,2,0,0,0,0,17,0,1917
1523087228,,,2,0,0,0,0,0,0,301
1486753075,等风来不如追风去,,1,3,0,0,0,0,0,11986
1399629311,,,1,6,4,0,2,39,62,7556
1470554092,,,1,5,0,0,0,135,0,8940
1516024364,,,2,0,0,0,0,0,0,1271
1517703617,,,2,0,0,0,0,0,0,1223
1416395316,,,1,5,0,0,0,89,0,4067
1390030373,一名普通的高校数学教师,,2,7,0,0,0,0,0,1808
1481987561,,,1,5,0,0,0,0,0,3
1470275011,,,1,5,0,0,0,0,0,6632
1486756839,,,1,0,0,0,0,0,0,12977
1414248955,教师,,2,0,0,0,2,1,0,4413
1486843181,,,1,4,0,0,0,0,0,3068
1516414663,,,2,0,0,0,0,0,0,2713
1137069930,,,1,5,0,0,0,7,0,439
1491807615,,,1,0,0,0,0,0,0,2849
1147993163,,,1,5,0,0,0,13,0,5352
1485011804,,,1,5,0,0,0,0,0,3174
1516359203,,,1,0,0,0,0,0,0,832
1436822409,,,,,0,0,0,73,0,5165
1521175896,,,1,3,0,0,0,0,0,455
1020015853,,,2,0,0,0,0,0,0,597
1484757811,,,1,4,0,0,0,34,0,62
1523064009,,,,,0,0,3,47,0,1469
1518816922,,,2,0,0,0,5,9,0,1828
1516313727,,,1,,0,0,0,0,0,426
1385861275,,,1,,0,0,0,1,0,4240
1486705691,,,1,5,0,0,0,0,0,8161
1023126401,,,1,,0,0,0,3,0,1675
1517690659,凤凰街道土木小学教师,,1,0,1,1,3,40,0,2007
1146834604,,,2,,0,0,0,13,0,4185
1417949831,,,1,5,0,0,0,0,0,1257
1418823047,,,1,5,0,0,0,3,0,4218
1433356722,yy,,2,0,0,0,1,29,0,5794
1518791086,,,2,0,0,0,0,1,0,1142
1522284482,对知识的欲望，一发不可收拾，越来越强烈。,,2,0,0,0,0,0,0,367
1513566727,,,1,0,0,0,0,0,0,2680
1477506315,,,1,4,0,0,0,0,0,1283
1430240732,,,2,0,0,0,0,0,0,486
1151143882,,,3,0,0,0,0,0,0,1693
1451630770,,,1,,0,0,0,0,0,796
1512157152,<p>广西科技大学马克思主义学院教师，讲师，法学博士，研究生导师，思想政治教育方向，已发表论文5多篇</p>,1001522001,,,0,0,1,6,0,1929
1486567280,,,1,0,1,0,0,0,0,15345
1522861280,,,1,5,0,0,1,1,0,462
1409000345,冠县职业教育中心,,2,0,0,0,1,42,0,2355
1455536947,,,2,0,0,0,0,0,0,7323
1407123002,,,1,5,0,0,0,0,0,1379
1463852607,,,1,5,0,0,0,0,0,471
1023080646,,,1,,0,0,0,0,0,1668
1027247475,黑龙江省红兴隆管理局第二初级中学　,,2,0,1,1,14,662,48,12554
1436888268,,,2,0,0,0,0,0,0,1403
1404693620,,,2,0,0,0,3,2,0,12972
1510907896,,,2,0,0,0,3,2,0,3277
1137595309,,,2,,0,0,0,24,5,2766
1145521943,,,2,0,0,0,2,121,1,3601
1384688264,年少珍贵 不该荒废,,3,0,0,0,0,0,0,2378
1519386083,,,1,,0,0,0,0,0,1768
1141802811,,,2,0,0,0,24,130,0,5824
1515960213,,,2,0,0,0,0,0,0,1313
1522339299,,,2,,0,0,0,0,0,770
1395818241,,,1,0,0,0,0,0,0,547
1464585347,,,1,,0,0,0,1,0,90626
1504600902,,,2,0,1,0,0,0,0,1122
1494381399,不怕自己不努力，就怕比你聪明的人比你更努力！,,1,2,1,0,0,0,0,12663
1383895895,,125002,,,0,0,0,0,0,817
1405294154,,,2,,0,0,0,2,0,1589
1510189303,,,2,0,0,0,0,0,0,946
1450035690,,,2,,0,0,0,1,0,1449
1395713894,,,1,0,0,0,0,0,0,12274
1143912751,寻源,,3,0,7,4,58,500,37,95306
1448745858,,,2,0,0,0,0,64,0,5662
1146627414,,,1,5,0,0,0,0,0,4136
1029507181,,,2,0,0,0,1,3,0,3948
1520910989,,,2,0,0,0,0,0,0,259
1522222365,,,2,0,0,0,0,0,0,446
1148292194,,,1,,1,0,0,0,0,3190
1446891102,,,1,0,0,0,0,0,0,7288
1396257362,人生一切难题，知识给我答案。,,2,0,0,0,0,0,0,1436
1410032812,,,1,,0,0,0,0,0,287
1396343904,,,1,4,3,0,0,0,0,4838
1489060284,,,1,5,0,0,0,0,0,422
1519830203,,,2,0,0,0,0,0,0,2596
1521957039,,,2,0,0,0,0,1,0,1959
1444971741,,,1,5,0,0,1,9,0,2148
1143548963,,,2,0,0,0,0,0,0,2523
2266352,喜欢学习、喜欢看书、喜欢提升自己。,,1,0,0,0,2,99,1,15259
1392263949,,,2,0,0,0,0,0,0,1715
1384811870,,,1,6,0,0,0,10,0,2311
1135797750,,,1,0,0,0,0,0,0,726
1478344054,中医专业大一,,1,3,0,0,0,70,0,3934
1466251692,,,1,,0,0,0,0,0,345
