用户Id,关注数,粉丝数,关注的人,粉丝
1149566984,0,0,[],[]
1388645806,2,2,"[1388600712, 1388616012]","[1388616012, 1388600712]"
1387480538,0,0,[],[]
1388917642,0,0,[],[]
1147480882,0,0,[],[]
1387542083,0,0,[],[]
1135587894,0,0,[],[]
1146906904,0,0,[],[]
1146851139,0,0,[],[]
1025198962,0,0,[],[]
1018354740,0,0,[],[]
1386473295,0,0,[],[]
1146477996,0,0,[],[]
1143284357,0,0,[],[]
1147369552,0,0,[],[]
1386154381,0,0,[],[]
1389052167,0,0,[],[]
1147192960,0,0,[],[]
1146890516,0,0,[],[]
1384477342,0,0,[],[]
1145090685,0,0,[],[]
1135438912,0,0,[],[]
1150546937,0,0,[],[]
1389194119,1,0,[1388333470],[]
1141643031,24,26,"[1141756717, 1141607881, 1141683114, 1141638795, 1141632876, 1141803049, 1141918201, 1141800196, 1141782277, 1141777349, 1141361513, 1141764797, 1141652926, 1141799645, 1141676378, 1142203395, 1142262924, 1141609170, 1029643204, 1141777042, 1141720912, 1029075272, 1141639058, 1141588916]","[1141607881, 1141638795, 1141800196, 1141782277, 1141777349, 1028048149, 1141799645, 1141676378, 1142203395, 1142262924, 1141609170, 1141777042, 1141720912, 1029075272, 1141639058, 1141756717, 1142709497, 1142024436, 1141632876, 1141803049, 1141918201, 1141361513, 1141764797, 1141649085, 1141652926, 1141588916]"
2221185,0,0,[],[]
1029665067,0,0,[],[]
598503,0,0,[],[]
1387474034,0,0,[],[]
1389292468,0,0,[],[]
1139009604,0,0,[],[]
1146881460,0,0,[],[]
1147704182,0,0,[],[]
1029929675,0,0,[],[]
1385621910,0,0,[],[]
1388381893,17,10,"[1388262015, 1146803800, 1388258683, 1388258776, 1388086709, 1388374122, 1148049536, 1148235295, 1388090259, 1388081196, 1388259630, 1025031019, 1388304170, 1388094474, 1143085752, 1388374076, 1137827468]","[1388081196, 1388262015, 1388259630, 1388304170, 1388094474, 1388258776, 1140387760, 1388374122, 1148049536, 1388090259]"
1146845945,0,0,[],[]
1144199311,0,0,[],[]
1146846057,0,0,[],[]
1149911349,0,0,[],[]
1148335043,0,9,[],"[1424003843, 1143520492, 1420864358, 1422333024, 1410688226, 1421305855, 1409083446, 1422418071, 1406880212]"
1389114158,0,0,[],[]
1025620791,0,0,[],[]
1033909788,0,1,[],[1416747338]
1387901965,0,0,[],[]
1388596859,0,0,[],[]
1146855101,0,0,[],[]
1020808172,0,0,[],[]
1137871749,0,0,[],[]
1386532929,0,0,[],[]
1388784551,0,0,[],[]
1385012655,0,0,[],[]
1385468146,0,0,[],[]
1389194572,0,0,[],[]
1147847239,0,0,[],[]
1387251278,0,0,[],[]
1389189439,0,0,[],[]
1389186433,0,0,[],[]
1387417004,0,0,[],[]
1388909832,0,0,[],[]
1387801053,0,0,[],[]
1149994191,0,0,[],[]
1386556495,0,0,[],[]
1388833514,0,0,[],[]
1387300393,0,0,[],[]
1387642919,0,0,[],[]
1389048520,0,0,[],[]
1144710152,0,0,[],[]
1022813821,0,0,[],[]
1388597304,2,0,"[1017623333, 2675338]",[]
1387539138,0,0,[],[]
1024606164,0,0,[],[]
1388716192,0,0,[],[]
1383952944,0,0,[],[]
1387222399,0,0,[],[]
1025058202,0,0,[],[]
1143524904,0,0,[],[]
1388259630,11,10,"[1388262015, 1388302782, 1388701750, 1388381893, 1388304170, 1388579613, 1388086709, 1388374122, 1388579707, 1148235295, 1388090259]","[1388262015, 1388302782, 1388701750, 1388381893, 1388579613, 1388086709, 1388374122, 1388579707, 1148235295, 1388090259]"
1015775455,0,0,[],[]
1387772402,3,0,"[1015132041, 1148438737, 1147638572]",[]
1034066986,0,0,[],[]
1388646662,0,0,[],[]
1024614025,1,0,[1145012742],[]
1388722851,0,0,[],[]
1016815215,0,0,[],[]
1146885747,0,0,[],[]
1146913193,0,0,[],[]
1139203403,0,0,[],[]
1388665015,0,0,[],[]
1385546969,0,0,[],[]
1388118768,0,0,[],[]
1388712519,2,0,"[1015733610, 1028296679]",[]
7368536,0,0,[],[]
1147318024,0,0,[],[]
1146866227,0,0,[],[]
1388901365,0,0,[],[]
1016781106,0,0,[],[]
1033154181,1,0,[11399818],[]
1146024628,0,0,[],[]
1388696267,1,0,[1015733610],[]
7746611,0,0,[],[]
1384051717,0,0,[],[]
1149057469,0,0,[],[]
1136745400,0,31,[],"[1446511742, 1032539981, 1143883687, 1465366685, 1035868724, 1386401710, 1138892655, 1138302678, 1401618136, 1027296552, 1401461982, 1138488460, 1446515232, 1401487824, 1387143860, 1150392843, 1383920928, 1138490501, 1494302385, 1138268601, 1446717087, 1016024683, 1404643155, 1492306050, 1146536294, 1139093396, 1144010946, 1412601989, 1028889508, 1446717057, 1135987428]"
1032333417,0,0,[],[]
1388644541,0,0,[],[]
1388187772,0,0,[],[]
1386319279,0,0,[],[]
1385814154,0,0,[],[]
1147445770,0,0,[],[]
1136700234,0,0,[],[]
1383400136,0,0,[],[]
1388253195,0,0,[],[]
1384087049,0,0,[],[]
1023840488,0,0,[],[]
1386751438,2,0,"[1149936583, 1145689452]",[]
1147842882,0,0,[],[]
1387162989,0,0,[],[]
1384126720,0,0,[],[]
1146895207,0,0,[],[]
1031105359,0,0,[],[]
1388552532,0,0,[],[]
1146626408,0,0,[],[]
12794174,0,0,[],[]
1145837315,0,0,[],[]
1146980825,0,0,[],[]
1024542266,1,0,[1392615585],[]
1138900707,0,0,[],[]
1035356136,0,0,[],[]
1135856284,0,0,[],[]
1388029989,0,0,[],[]
1388457589,0,0,[],[]
1029052975,0,0,[],[]
1386500991,1,0,[1015733610],[]
1388324818,0,0,[],[]
1140780869,0,0,[],[]
1385566583,0,0,[],[]
7840839,0,0,[],[]
1148440631,0,0,[],[]
1021394476,0,0,[],[]
1387005116,0,0,[],[]
1027821179,0,0,[],[]
1136578341,0,0,[],[]
1386755603,0,0,[],[]
1387963838,0,0,[],[]
1016136716,0,0,[],[]
1383839701,0,0,[],[]
1146848226,0,0,[],[]
1386313927,0,0,[],[]
1146864166,0,0,[],[]
1028547826,1,0,[1015733610],[]
1148211269,0,0,[],[]
1135683265,2,0,"[1415035158, 1016420770]",[]
1030338042,0,0,[],[]
1019203904,0,0,[],[]
1386179271,0,0,[],[]
1014931573,2,1,"[1398534699, 1015946608]",[1398534699]
1024797663,0,0,[],[]
1138194895,0,0,[],[]
1146009297,0,0,[],[]
1142163085,0,0,[],[]
1141271189,0,0,[],[]
1027115482,0,0,[],[]
1386263351,2,0,"[1015733610, 1472113049]",[]
1386029854,0,0,[],[]
1383771894,0,0,[],[]
1015138952,0,0,[],[]
1016218462,0,0,[],[]
1148741494,0,0,[],[]
1024525510,0,0,[],[]
1030366693,0,0,[],[]
1383672689,1,0,[1137334028],[]
1385182255,17,1,"[1015733610, 1019616999, 1021143775, 1014205552, 1034023109, 1140391133, 1146323066, 1023686536, 1028296679, 1029283703, 1149897340, 1036068758, 1384382042, 1023057792, 1022465645, 1384560472, 1142732162]",[1386928363]
1016856756,0,0,[],[]
1146342851,0,0,[],[]
1386773512,0,0,[],[]
1151147236,0,0,[],[]
1028073839,0,0,[],[]
12521837,0,0,[],[]
1149369653,0,0,[],[]
1141181657,1,2,[1146647837],"[1383513167, 1146647837]"
1149444358,8,6,"[1149486370, 1149464113, 1149461489, 1149464112, 1149491216, 1149528135, 1149459657, 1149463759]","[1149486370, 1149464113, 1149461489, 1149464112, 1149491216, 1149528135]"
1029153278,0,0,[],[]
1021572514,0,0,[],[]
1136831778,0,0,[],[]
1387673835,0,0,[],[]
1150531589,0,0,[],[]
1387749645,0,0,[],[]
1386473078,0,0,[],[]
1030346731,0,0,[],[]
1019975118,0,0,[],[]
2335686,0,0,[],[]
1025411291,0,0,[],[]
1030159545,0,0,[],[]
1387309762,0,0,[],[]
1147178077,0,0,[],[]
1142257616,0,2,[],"[1435996491, 1388670101]"
10807038,0,0,[],[]
1386799943,0,0,[],[]
1139571909,0,0,[],[]
1385649617,0,0,[],[]
1386963662,0,0,[],[]
1386723364,0,2,[],"[1147417474, 1385511102]"
1146845438,0,0,[],[]
1386016193,0,0,[],[]
1387410711,0,0,[],[]
1146843841,0,0,[],[]
947508,0,0,[],[]
1146906276,0,0,[],[]
1146903606,0,0,[],[]
1146856152,1,0,[1149595784],[]
1146692397,0,0,[],[]
1387207925,0,0,[],[]
1029833772,0,0,[],[]
1139390447,0,0,[],[]
1386772318,0,0,[],[]
1387143342,0,0,[],[]
1386093285,0,0,[],[]
1030226866,0,0,[],[]
1150062106,0,0,[],[]
8077656,0,0,[],[]
1386111027,0,0,[],[]
1384735231,0,0,[],[]
1387263310,0,0,[],[]
1384100460,0,0,[],[]
1139485345,0,1,[],[1147680529]
1135017651,0,0,[],[]
1387348581,0,0,[],[]
1145894898,0,0,[],[]
1385071795,0,0,[],[]
1386623157,0,0,[],[]
1015474063,0,0,[],[]
1143165159,0,0,[],[]
1035069670,0,0,[],[]
1386769092,0,0,[],[]
1384875266,0,0,[],[]
1385048671,0,0,[],[]
1387147126,0,0,[],[]
1386255761,0,0,[],[]
1147767494,0,0,[],[]
1149814780,0,0,[],[]
1383902594,0,0,[],[]
1145221690,0,0,[],[]
1387164521,0,0,[],[]
1384745001,0,0,[],[]
1387003854,0,0,[],[]
1025749495,0,0,[],[]
11609500,0,0,[],[]
1385407721,0,0,[],[]
1150359460,0,2,[],"[1417286035, 1413407277]"
1574368,0,13,[],"[6015003, 1020360848, 1412216111, 1406377397, 1389839153, 1144465785, 1033607765, 1031095194, 1027204009, 1384090859, 1151176774, 1146275470, 1388886132]"
1030127876,0,0,[],[]
1148508085,0,0,[],[]
1385995364,0,0,[],[]
1147467104,0,0,[],[]
1023188083,0,0,[],[]
1151091421,0,0,[],[]
1035408958,0,0,[],[]
1384885923,0,0,[],[]
1386754495,0,0,[],[]
1150222464,5,0,"[1566063, 1150666884, 1384382042, 1493010, 1408267717]",[]
1030314353,0,0,[],[]
1386209398,0,0,[],[]
1029870225,0,0,[],[]
1385678751,1,0,[1026600123],[]
1386468578,0,0,[],[]
1145984158,0,0,[],[]
1386864695,0,0,[],[]
1150593412,0,0,[],[]
1150436692,1,0,[1146084361],[]
1142251779,0,0,[],[]
1022935856,2,0,"[1028296679, 848623]",[]
1384734571,0,0,[],[]
1386342182,0,0,[],[]
1386791088,0,0,[],[]
3658980,0,0,[],[]
1383809033,0,2,[],"[11146202, 1148021270]"
1386498303,0,0,[],[]
1150539890,0,0,[],[]
1385724287,6,0,"[1015733610, 1017628023, 1384376765, 5714065, 1014454736, 1388385366]",[]
1150783785,0,0,[],[]
1137577980,0,0,[],[]
1383622844,0,0,[],[]
1149922150,0,0,[],[]
1151455899,0,0,[],[]
4646849,1,1,[1383380627],[1383380627]
1140056619,0,0,[],[]
1385200716,0,0,[],[]
1028067815,0,0,[],[]
1139087777,1,0,[1493716],[]
1384825621,0,0,[],[]
1140273497,2,0,"[1035885418, 1029435986]",[]
1034167288,1,0,[1028296679],[]
1018549208,0,0,[],[]
1148448139,0,0,[],[]
1030093107,0,0,[],[]
1385166869,0,0,[],[]
1385168142,0,0,[],[]
1385201495,0,0,[],[]
1142545880,0,0,[],[]
1139677723,0,0,[],[]
1149380465,0,0,[],[]
1140779877,0,0,[],[]
1385138745,0,0,[],[]
1385082150,0,0,[],[]
8079077,0,0,[],[]
1149983485,0,0,[],[]
1149851971,0,0,[],[]
1384870768,2,0,"[1493801, 1147565097]",[]
1135577665,0,0,[],[]
1384382843,0,0,[],[]
1384941991,0,0,[],[]
1146036056,0,0,[],[]
1036100825,4,0,"[1015733610, 1017628023, 1141727196, 1135012592]",[]
1141705829,0,0,[],[]
1016851470,0,0,[],[]
1384358115,0,0,[],[]
1142132447,0,0,[],[]
4651180,1,0,[1752268],[]
1146497839,1,0,[1015733610],[]
1145652859,0,0,[],[]
1384987578,0,0,[],[]
1384917366,0,0,[],[]
1024456678,0,0,[],[]
1150506327,0,0,[],[]
1384774375,0,0,[],[]
4500290,0,0,[],[]
1384670497,0,0,[],[]
1384828186,0,0,[],[]
1032684757,0,0,[],[]
1148838531,4,0,"[1017628023, 1015733610, 1147005459, 1015105743]",[]
1137203504,1,0,[1140846791],[]
1023746599,3,1,"[1027253198, 1505396506, 1146219246]",[1505396506]
1383422246,1,0,[1138747186],[]
1384352928,0,0,[],[]
1018322280,0,0,[],[]
1144330742,1,0,[1015733610],[]
1384047765,0,0,[],[]
1384870066,0,0,[],[]
1384656223,1,0,[1015733610],[]
1384866869,0,0,[],[]
1028330791,0,0,[],[]
1149025784,6,0,"[9425015, 4711351, 1017628023, 1383473972, 2043636, 1019537251]",[]
1143253392,0,0,[],[]
1146850699,0,0,[],[]
1015335575,0,0,[],[]
1384467246,0,0,[],[]
1384648315,0,0,[],[]
1384811417,0,0,[],[]
1384802786,0,0,[],[]
1151835028,0,0,[],[]
1384772600,0,0,[],[]
1384738992,0,0,[],[]
1384734741,0,0,[],[]
1027856482,0,0,[],[]
1384564350,0,0,[],[]
1142406510,0,0,[],[]
1148299806,0,0,[],[]
1016093378,0,0,[],[]
1151823894,0,0,[],[]
1036048787,0,0,[],[]
1146223989,0,0,[],[]
1035875186,0,0,[],[]
1150262890,0,0,[],[]
1020263742,4,0,"[1021143751, 1029372801, 1029375287, 1026809517]",[]
1143935007,1,0,[4462001],[]
1148575066,0,0,[],[]
1151455310,0,0,[],[]
1384694850,0,0,[],[]
1384488570,0,0,[],[]
1144072609,0,0,[],[]
1384650213,1,0,[1411858694],[]
1384673676,0,0,[],[]
1384675344,0,0,[],[]
1383814515,0,0,[],[]
1384486262,0,0,[],[]
1019467489,0,0,[],[]
1149927049,4,0,"[1144702954, 1015733610, 1396508204, 1151702919]",[]
1384671035,7,0,"[1495412, 1411254492, 1387372130, 1397975765, 1396143628, 9577246, 1406236636]",[]
1143365737,0,0,[],[]
1384650351,0,0,[],[]
1384647000,0,0,[],[]
1384551389,0,0,[],[]
1143468578,1,0,[6640677],[]
1384106529,0,0,[],[]
1023835485,0,0,[],[]
1384193660,0,0,[],[]
1384557037,1,2,[1020584185],"[1428733240, 1411160409]"
1383546519,0,0,[],[]
1384124658,0,0,[],[]
1147219948,0,0,[],[]
1383621777,0,0,[],[]
1150181856,2,0,"[1015733610, 1507001]",[]
1142298989,3,0,"[1017192269, 1028296679, 1017191191]",[]
1020276010,0,0,[],[]
1150401428,0,0,[],[]
1149936377,0,0,[],[]
1384546614,0,0,[],[]
1025277837,0,0,[],[]
12872165,0,0,[],[]
1383903007,0,0,[],[]
1384442907,0,0,[],[]
1384490353,0,0,[],[]
1020392674,0,0,[],[]
1383836466,0,0,[],[]
1146231427,0,0,[],[]
1019356153,0,0,[],[]
1021199501,0,0,[],[]
1148520721,0,0,[],[]
1384368647,0,0,[],[]
1014069095,6,0,"[1015733610, 1496775, 1150124679, 1028296679, 11461579, 6376534]",[]
1151407993,0,0,[],[]
1149456599,0,0,[],[]
5714879,1,0,[1015733610],[]
1135536877,0,0,[],[]
1149935519,0,0,[],[]
1384302134,0,0,[],[]
1384088893,0,0,[],[]
1146916850,0,0,[],[]
1383846819,0,0,[],[]
1142393994,0,0,[],[]
3916061,0,0,[],[]
1136119719,0,0,[],[]
1140098124,0,0,[],[]
1025450777,0,0,[],[]
1034527982,0,0,[],[]
1383994719,0,0,[],[]
1383497615,0,0,[],[]
1136656939,0,0,[],[]
1151697081,0,0,[],[]
1151511531,0,0,[],[]
1019702570,1,0,[1015734564],[]
1383718017,0,0,[],[]
1151190850,0,0,[],[]
1026837710,0,0,[],[]
1148244557,1,0,[1496474],[]
1137070341,0,0,[],[]
1383359587,0,0,[],[]
11745250,0,0,[],[]
1150391133,0,0,[],[]
1151633874,0,0,[],[]
1383520655,0,0,[],[]
1029390784,0,0,[],[]
1150407086,0,0,[],[]
1141810776,0,0,[],[]
7731001,0,0,[],[]
8166089,0,0,[],[]
1018465884,0,0,[],[]
1023415005,0,0,[],[]
1150472481,0,0,[],[]
1145807452,1,0,[1401859070],[]
1150752029,0,0,[],[]
1033351918,0,0,[],[]
1036103716,0,0,[],[]
1145192813,1,0,[1015733610],[]
1150253849,0,0,[],[]
1151466635,6,0,"[1015733610, 1035944958, 1019616999, 318013, 1150422297, 1017191631]",[]
1147147420,0,0,[],[]
1141372363,1,0,[1565009],[]
1141755199,0,0,[],[]
1146143840,0,0,[],[]
1151740968,0,0,[],[]
1145479561,0,0,[],[]
1022779715,6,0,"[1029596788, 1145239752, 1145266440, 1145233081, 1028296679, 1019765542]",[]
1151443726,3,0,"[1015733610, 1015111999, 1017565565]",[]
1150486497,0,0,[],[]
3581236,0,0,[],[]
1024867970,0,0,[],[]
1035970579,0,0,[],[]
1151283617,0,0,[],[]
1029568409,0,0,[],[]
1027979452,1,0,[1019714589],[]
1145074800,0,0,[],[]
1150914192,1,0,[1020512519],[]
1024701602,0,0,[],[]
1145660643,0,0,[],[]
1150830848,0,0,[],[]
1145998846,0,0,[],[]
1145231278,0,0,[],[]
1145850886,0,0,[],[]
1147707333,0,0,[],[]
1148272994,0,0,[],[]
1136486473,0,0,[],[]
1137120322,0,0,[],[]
1146130089,3,0,"[1015733610, 1017628023, 1029283703]",[]
1027576191,0,0,[],[]
1146990413,0,0,[],[]
1146906567,0,0,[],[]
1017402579,0,0,[],[]
1148307269,1,0,[1017813318],[]
13002644,0,0,[],[]
1145275408,0,1,[],[1022127878]
1145930056,0,0,[],[]
1147263710,2,1,"[4462001, 318013]",[1509566617]
1025268860,0,0,[],[]
1145489432,4,0,"[1414095033, 1412580435, 1413571637, 1146023242]",[]
1148107294,0,0,[],[]
1143548489,0,0,[],[]
1014731405,0,0,[],[]
1150594374,0,0,[],[]
1018613094,7,0,"[1390135736, 1023669879, 11286680, 1014520972, 7960703, 1387675694, 1030009962]",[]
1024563331,0,0,[],[]
1140517558,0,0,[],[]
1144914759,1,0,[1143179076],[]
1035404181,0,0,[],[]
1147605689,1,0,[1026390941],[]
1024652177,0,0,[],[]
1139998937,0,0,[],[]
1020251592,0,0,[],[]
1027321803,0,0,[],[]
1018425263,5,0,"[318013, 1016023949, 1018812523, 1019766365, 1151651634]",[]
1150161450,0,0,[],[]
1024808365,0,0,[],[]
1147078939,0,0,[],[]
1024542879,0,0,[],[]
1150193494,1,0,[1015733610],[]
1028518287,0,0,[],[]
1142735335,0,1,[],[1146079330]
1139483654,0,0,[],[]
1145815249,0,0,[],[]
1149895242,0,0,[],[]
1149596551,0,0,[],[]
1026625161,0,0,[],[]
1145830236,0,0,[],[]
1144910233,3,0,"[1496474, 1017628023, 1027801890]",[]
1023595160,0,0,[],[]
1024912647,0,0,[],[]
1137781582,0,0,[],[]
1144923834,0,0,[],[]
6433618,0,0,[],[]
1139164534,0,0,[],[]
1030175505,2,0,"[1495778, 1875557]",[]
1148212855,2,0,"[1143759801, 1024590905]",[]
1033968268,0,0,[],[]
1137158267,0,0,[],[]
1146207005,0,0,[],[]
1144717090,1,1,[1020574776],[1146220444]
1019739206,1,0,[3209537],[]
1030178586,0,0,[],[]
1146411813,0,0,[],[]
1145802070,0,0,[],[]
1149833244,0,0,[],[]
1025589259,0,0,[],[]
1148586170,0,0,[],[]
1021790348,3,0,"[1015733610, 1017628023, 1493685]",[]
1146781313,0,0,[],[]
1146782703,0,0,[],[]
1147892840,0,0,[],[]
1024424238,0,0,[],[]
1148025679,0,0,[],[]
1144297030,1,0,[1385702317],[]
1143682142,0,0,[],[]
1145717708,0,0,[],[]
1136978720,0,0,[],[]
1024894330,0,0,[],[]
1145952694,0,0,[],[]
1024882303,0,0,[],[]
1031029362,19,3,"[1138380831, 7015470, 1136787143, 1146640319, 1031483228, 1148372058, 1146927284, 1136236273, 1027153943, 1138177528, 1035527497, 1025020586, 1022255741, 1142344416, 1148091065, 1032350132, 1145445592, 1146323244, 1027220293]","[1035527497, 1145445592, 1142344416]"
1148946332,1,0,[1147451210],[]
1146207174,0,0,[],[]
5854738,1,0,[2440266],[]
1031310845,1,1,[1022919799],[1384041983]
1148179596,2,0,"[1015733610, 1493747]",[]
1149053664,0,0,[],[]
1147675898,0,1,[],[1150775730]
1026493167,0,0,[],[]
1148638384,0,0,[],[]
1145385783,0,0,[],[]
5271281,0,0,[],[]
1148366746,0,0,[],[]
1032826359,9,4,"[1023620592, 1566063, 1014597203, 1404245112, 1015105743, 1019686169, 2513241, 1024831146, 1014494056]","[2229089, 1386785508, 1018136811, 1147067099]"
1146041246,0,0,[],[]
1148706256,0,0,[],[]
1148466669,1,0,[1414442994],[]
1146303117,0,1,[],[1142432742]
1145032840,0,0,[],[]
1018481848,1,0,[1015734164],[]
1138125005,0,0,[],[]
1024857147,1,0,[1024794391],[]
1148125524,0,0,[],[]
1035558748,1,0,[11399818],[]
1148515003,0,0,[],[]
1146374405,0,0,[],[]
1020820040,0,0,[],[]
1139867869,0,0,[],[]
1145859946,0,0,[],[]
1146183070,0,0,[],[]
11702303,0,0,[],[]
1032511605,0,0,[],[]
1143750678,0,0,[],[]
1024522991,0,0,[],[]
1144924822,0,0,[],[]
1145858796,0,0,[],[]
1141848953,1,0,[1015733610],[]
1144923839,0,0,[],[]
1014990019,0,0,[],[]
1139563930,0,0,[],[]
1030223178,0,0,[],[]
1148301728,0,0,[],[]
1145074192,0,0,[],[]
8296386,0,0,[],[]
1145740307,0,0,[],[]
1144012612,5,1,"[318013, 9557378, 4462001, 2493955, 1144696508]",[1144696508]
1146481149,0,0,[],[]
1625076,5,2,"[1015733610, 1017628023, 318013, 1147923334, 11891282]","[1034112830, 1017926049]"
1026295720,0,0,[],[]
1145823053,2,1,"[5470685, 1018674673]",[1018674673]
1146029163,0,0,[],[]
9780126,3,1,"[1022393053, 5470685, 1507001]",[1139479799]
1145419147,2,3,"[4462001, 11789681]","[1014214, 1383667940, 1384427006]"
1145907255,0,0,[],[]
1024761290,0,0,[],[]
1145876530,0,0,[],[]
4588645,0,0,[],[]
1025793892,2,2,"[4757252, 1032549727]","[1443551158, 4757252]"
1146985394,0,0,[],[]
1147675199,0,0,[],[]
1143834927,0,0,[],[]
1146617715,0,0,[],[]
5477105,0,0,[],[]
781768,0,0,[],[]
1020263970,1,0,[1015733610],[]
1029943559,0,0,[],[]
1022881982,0,0,[],[]
1138292578,0,1,[],[1147303267]
1144938793,0,0,[],[]
1025767347,0,0,[],[]
1147357087,0,0,[],[]
1148680738,0,1,[],[1146079330]
1146289790,0,0,[],[]
1140925896,0,0,[],[]
1143658503,0,0,[],[]
1033642791,0,0,[],[]
4527076,0,0,[],[]
1147341147,0,0,[],[]
1136216216,0,0,[],[]
1022733925,0,0,[],[]
1139483388,0,0,[],[]
1145089154,0,0,[],[]
1032767984,0,0,[],[]
1144166136,11,0,"[1015733610, 1017628023, 1027786774, 2089626, 4462001, 1020104523, 5063703, 5741547, 5741546, 1015734564, 1401741443]",[]
1149190883,0,0,[],[]
1146761057,0,0,[],[]
1146972572,0,0,[],[]
1146818518,1,0,[1144516414],[]
1029497497,0,0,[],[]
1146440961,0,0,[],[]
1145795800,0,0,[],[]
1148448611,0,0,[],[]
1144201039,0,0,[],[]
1145448933,0,0,[],[]
1024766829,0,0,[],[]
1146488157,0,0,[],[]
1145842443,0,0,[],[]
1146296622,0,0,[],[]
1031787939,0,0,[],[]
1145796786,0,0,[],[]
1028836837,0,0,[],[]
1137848139,6,0,"[1017628023, 318013, 1140448539, 1015101381, 1752268, 1139487141]",[]
1145654456,0,0,[],[]
1142787860,0,0,[],[]
1146039704,0,0,[],[]
1149147371,0,0,[],[]
1148298093,0,0,[],[]
1138121233,15,0,"[1019918251, 1493684, 1566069, 1407045566, 1019767525, 1408035069, 1413632819, 12889495, 4098026, 1030165073, 5949069, 1019690047, 1736163, 1406867846, 1015111999]",[]
1149158687,0,0,[],[]
1025150925,0,0,[],[]
1020194785,0,1,[],[1144543876]
1030587643,0,0,[],[]
1142343252,0,0,[],[]
1149015760,0,0,[],[]
1034246859,0,0,[],[]
2334250,0,0,[],[]
1145438828,0,0,[],[]
1024877241,0,0,[],[]
1148695359,0,0,[],[]
1148203568,0,0,[],[]
1144619739,0,0,[],[]
1031108154,5,3,"[1015733610, 1018573197, 1143759801, 1383754325, 1034961415]","[1143759801, 1383754325, 1018573197]"
1143893541,0,0,[],[]
1015947079,0,0,[],[]
1148700654,0,0,[],[]
1148817601,0,0,[],[]
1139481785,0,0,[],[]
1147720995,1,0,[1145690659],[]
1146036573,0,0,[],[]
1139580804,1,0,[1015733610],[]
1141794559,0,0,[],[]
1148607392,0,0,[],[]
1148638271,0,0,[],[]
1034057949,0,0,[],[]
1024822456,0,0,[],[]
1148227215,1,0,[1026037850],[]
1145841232,0,0,[],[]
4543153,0,0,[],[]
1147049334,0,0,[],[]
1145968795,1,0,[1493580],[]
1033422476,0,0,[],[]
1028259917,0,0,[],[]
1148902149,0,0,[],[]
1020389760,0,0,[],[]
1143284288,0,0,[],[]
1148914954,0,0,[],[]
1149044228,0,0,[],[]
2261035,0,0,[],[]
1147339515,1,0,[1015733610],[]
1148908976,0,0,[],[]
1029639595,0,0,[],[]
9329597,0,0,[],[]
1028082130,3,0,"[1027342976, 1015733610, 6537518]",[]
1147864613,0,0,[],[]
1821054,0,0,[],[]
1148727586,0,1,[],[1146079330]
1137632962,1,0,[4462001],[]
1033626799,0,0,[],[]
1146445470,0,0,[],[]
1148797022,0,0,[],[]
1025986251,0,0,[],[]
1146831438,0,0,[],[]
1145450318,0,0,[],[]
1022451035,0,0,[],[]
1019179214,0,0,[],[]
1025265966,0,0,[],[]
1144372709,1,0,[6380421],[]
1145844520,0,0,[],[]
1035474492,11,3,"[1409797, 12596657, 1017258736, 1027226014, 1142257057, 12828950, 1135712836, 1579054, 1018841373, 1035935092, 2093090]","[1652677, 1142257057, 12596657]"
1030503445,0,0,[],[]
1146140193,0,0,[],[]
1144696378,0,0,[],[]
1939808,0,0,[],[]
1145856859,0,0,[],[]
1148047121,0,0,[],[]
1147396831,0,0,[],[]
1024796872,0,0,[],[]
1034808748,0,0,[],[]
1028575384,0,0,[],[]
1148619166,0,0,[],[]
2641976,0,1,[],[1034808552]
1025728534,0,0,[],[]
1020065537,0,0,[],[]
1148746838,0,0,[],[]
1147834901,0,0,[],[]
1141705131,0,0,[],[]
1148704565,0,0,[],[]
1148172514,0,0,[],[]
1146110111,1,0,[1015733610],[]
1145603855,0,0,[],[]
1145447427,0,0,[],[]
1145441795,1,0,[1015733610],[]
1034203936,0,0,[],[]
1026425787,0,0,[],[]
1147107133,0,0,[],[]
1146357845,0,0,[],[]
4693060,0,0,[],[]
1019365690,1,1,[2059802],[1149017614]
1145446104,0,0,[],[]
1145550486,0,0,[],[]
1145926661,0,0,[],[]
1146143725,0,0,[],[]
1024281271,0,0,[],[]
1148700629,0,0,[],[]
1148635372,0,0,[],[]
1025267420,0,0,[],[]
1017787591,0,0,[],[]
1148707090,0,0,[],[]
1148706143,0,0,[],[]
1148613239,0,0,[],[]
1147151000,0,0,[],[]
1030261935,0,0,[],[]
1147524679,0,0,[],[]
1014564361,0,0,[],[]
1148375817,0,0,[],[]
1016023855,0,0,[],[]
1035578037,0,0,[],[]
11161665,0,2,[],"[4500188, 1029555637]"
1146974900,0,0,[],[]
1148086662,0,0,[],[]
1145255663,0,0,[],[]
1021455750,0,0,[],[]
1030224256,0,0,[],[]
1145240847,0,0,[],[]
1035904563,0,2,[],"[1034808552, 1034799818]"
1147529085,0,1,[],[1150622942]
1141523419,0,0,[],[]
1144738285,0,0,[],[]
1137280327,0,0,[],[]
1145060248,0,0,[],[]
1029651032,0,0,[],[]
1025375186,0,0,[],[]
1031592193,0,0,[],[]
1146747850,0,0,[],[]
1023584038,0,0,[],[]
1026135785,0,0,[],[]
1034058812,0,0,[],[]
1146200685,0,0,[],[]
